  241 Germania           E. Bowell        7.58  0.15 0.69 168.9 C       0   0   0   0   0   0 41480  209 20000605 272.792345  74.917068 271.063018  5.517853 0.09723814   3.05207068 20000302 1.6E-01  8.2E-04 20000417 1.8E-01 20000528 2.0E-01 20060731 2.0E-01 20060731
  242 Kriemhild          E. Bowell        9.2   0.15       38.3         0   0   0   0   0   0 41916  124 20000605 233.064987 277.130416 207.473889 11.327845 0.12287186   2.86033956 19991102 8.1E-02  1.9E-04 20000417 1.7E-01 20001008 2.9E-01 20070214 2.9E-01 20070214
  243 Ida                E. Bowell        9.94  0.15 0.81  28.0         0   0   0   0   0   0 41815  564 20000605 276.109699 112.213718 324.378846  1.137003 0.04585701   2.85982479 19990908 3.7E-02  5.0E-05 20000417 7.4E-02 20001011 8.4E-02 20051028 8.7E-02 20090805
  245 Vera               E. Bowell        7.82  0.15 0.84  79.5 S       0   0   0   0   0   0 42006  199 20000605 137.744624 326.996863  61.573654  5.177874 0.20167356   3.09315611 20000326 1.1E-01 -5.4E-04 20000417 1.3E-01 20010421 1.9E-01 20030930 1.9E-01 20030930
  246 Asporina           E. Bowell        8.62  0.15 0.99  60.1 r       0   0   0   0   0   0 42028  121 20000605 298.506778  96.022800 162.555113 15.645357 0.10791661   2.69455762 20000405 1.6E-01 -7.9E-04 20000417 2.3E-01 20010720 2.7E-01 20050523 2.7E-01 20050523
  247 Eukrate            E. Bowell        8.04  0.15 0.69 134.4         0   0   1   0   0   0 41733  113 20000605 234.167659  55.254769   0.281768 24.974129 0.24361629   2.74164351 19990823 1.7E-01  7.6E-04 20000417 2.1E-01 20000628 3.3E-01 20011021 3.3E-01 20011021
  250 Bettina            E. Bowell        7.58  0.15 0.72  79.8 M       0   0   0   0   0   0 41830  177 20000605  98.654536  74.425632  24.142454 12.843430 0.12445179   3.15167971 20000326 1.5E-01  1.8E-04 20000417 1.5E-01 20000425 1.6E-01 20060524 1.6E-01 20031128
  252 Clementina         E. Bowell        9.1   0.15       69.3         0   0   0   0   0   0 41731  128 20000605 176.544429 154.562614 202.320841 10.066318 0.07755668   3.15624531 20000406 1.2E-01 -5.5E-04 20000417 1.9E-01 20010426 2.3E-01 20080811 2.3E-01 20080811
  255 Oppavia            E. Bowell       10.39  0.15 0.68  57.4         0   0   0   0   0   9 41620  143 20000605  65.041019 154.139192  13.825486  9.481064 0.08024460   2.74587155 20000326 1.7E-01  9.8E-04 20000417 1.9E-01 20000525 2.0E-01 20090515 1.9E-01 20090515
  256 Walpurga           E. Bowell        9.8   0.15       63.3         0   0   0   0   0   0 41638  104 20000605 308.208227  50.817716 183.138474 13.319550 0.07011414   2.99857126 20000406 1.1E-01 -5.6E-04 20000417 2.6E-01 20010602 2.6E-01 20010602 2.4E-01 20010602
  257 Silesia            E. Bowell        9.47  0.15 0.76  72.7         0   0   0   0   0   0 39810  200 20000605  57.695520  24.457753  34.910668  3.649693 0.12049985   3.11384928 20000326 9.3E-02 -2.6E-04 20000417 1.6E-01 20010309 1.7E-01 20060126 1.7E-01 20060126
  258 Tyche              E. Bowell        8.50  0.23 0.86  64.8 S       0   0   0   0   0   0 37269  278 20000605 223.792692 154.192462 207.878532 14.263417 0.20350046   2.61649400 20000326 1.2E-01  2.5E-05 20000417 1.2E-01 20000419 1.7E-01 20061219 1.7E-01 20061219
  259 Aletheia           E. Bowell        7.76  0.15 0.67 178.6         0   0   0   0   0   0 37060  164 20000605 175.841433 168.245973  87.167948 10.807530 0.11811285   3.14665767 20000326 7.7E-02 -1.5E-04 20000417 1.5E-01 20010119 2.1E-01 20030726 2.1E-01 20030726
  260 Huberta            E. Bowell        8.97  0.15 0.71  94.7         0   0   0   0   0   0 25155  137 20000605 284.045778 177.471389 165.874481  6.441925 0.12650406   3.43807011 19990823 2.1E-01  9.9E-04 20000417 2.3E-01 20000528 2.9E-01 20070711 2.8E-01 20070711
  261 Prymno             E. Bowell        9.44  0.19 0.69  50.9 l       0   0   0   0   0   0 29976  171 20000605 203.242403  65.216237  96.801751  3.634590 0.09081885   2.33100101 19990908 7.5E-02  1.4E-04 20000417 1.7E-01 20001031 1.8E-01 20090318 1.8E-01 20090318
  264 Libussa            E. Bowell        8.42  0.15 0.84  50.5 S       0   0   0   0   0   0 39004   75 20000605  94.660045 339.169212  49.815448 10.436976 0.13662678   2.79682349 20000302 1.7E-01 -8.1E-04 20000417 2.4E-01 20010404 3.9E-01 20070724 3.9E-01 20070724
  266 Aline              E. Bowell        8.80  0.15 0.71 109.1 C       0   0   0   0   0   0 36682  121 20000605 254.078970 151.076536 236.181037 13.389132 0.15472502   2.80564613 19990823 1.3E-01  7.3E-04 20000417 1.6E-01 20000616 2.5E-01 20061124 2.5E-01 20061124
  268 Adorea             E. Bowell        8.28  0.15 0.64 139.9 FC      0   0   0   0   0   0 31339  234 20000605 312.883022  70.657527 120.989369  2.436494 0.13103624   3.09472633 20000326 8.6E-02 -3.6E-04 20000417 2.2E-01 20010430 2.2E-01 20010430 2.1E-01 20010430
  269 Justitia           E. Bowell        9.5   0.15       53.6         0   0   0   0   0   0 30618  170 20000605 285.141735 120.102369 156.848368  5.477379 0.21420235   2.61609263 20000326 9.3E-02 -5.5E-04 20000417 2.7E-01 20010730 3.1E-01 20050615 2.9E-01 20050615
  270 Anahita            E. Bowell        8.75  0.15 0.87  50.8         0   0   0   0   0   0 37362  242 20000605 235.650431  79.933348 254.672993  2.366705 0.15019478   2.19850729 20000326 1.1E-01 -6.0E-04 20000417 2.0E-01 20010918 2.2E-01 20040717 2.1E-01 20040717
  271 Penthesilea        E. Bowell        9.80  0.15 0.71  57.9         0   0   0   0   0   0 30381  188 20000605 210.461958  56.388488 335.759686  3.545956 0.09613388   3.00877114 19990823 1.7E-01  5.0E-04 20000417 1.7E-01 20000508 2.2E-01 20071014 2.2E-01 20071014
  275 Sapientia          E. Bowell        8.85  0.15 0.72 121.0 C       0   0   2   0   0   0 39249  204 20000605 123.914282  37.769497 134.306686  4.769152 0.16205720   2.77178001 19990908 8.7E-02  3.3E-04 20000417 1.4E-01 20000808 1.7E-01 20030129 1.7E-01 20030129
  276 Adelheid           E. Bowell        8.56  0.15 0.71 121.6 PC      0   0   0   0   0   0 33500  167 20000605 221.918877 270.150723 211.436517 21.656353 0.07332101   3.11123065 19990908 9.7E-02  1.2E-04 20000417 1.5E-01 20000920 1.9E-01 20080125 1.9E-01 20080125
  277 Elvira             E. Bowell        9.84  0.15 0.83  27.2         0   0  16   0   0   0 36763  219 20000605 163.976304 133.822713 231.844870  1.155476 0.09019709   2.88516055 20000405 9.5E-02 -4.9E-04 20000417 1.6E-01 20010513 2.2E-01 20070830 2.1E-01 20070830
  278 Paulina            E. Bowell        9.4   0.15       35.0         0   0   0   0   0   0 36567  142 20000605 213.482479 139.734689  62.162220  7.827848 0.13197733   2.76016876 20000129 7.8E-02  9.5E-05 20000417 2.2E-01 20001218 2.9E-01 20060129 2.8E-01 20060129
  279 Thule              E. Bowell        8.57  0.15 0.75 126.6 D       0   0   8   0   0   0 34106  242 20000605  90.456962  78.099505  73.671951  2.338175 0.01087540   4.28474659 20000327 1.4E-01  5.9E-04 20000417 1.6E-01 20000606 1.8E-01 20090617 1.8E-01 20090617
  283 Emma               E. Bowell        8.72  0.15 0.71 148.1         0   0   4   0   0   0 38745  151 20000605 111.819477  54.373445 304.529906  7.993047 0.15388518   3.04100739 20000302 9.8E-02 -3.5E-04 20000417 1.9E-01 20010314 2.3E-01 20080718 2.2E-01 20080718
  286 Iclea              E. Bowell        8.98  0.15 0.67  96.9         0   0   0   0   0   0 36406  103 20000605 102.010203 222.726223 149.284220 17.877960 0.03612778   3.19299345 20000326 1.2E-01 -4.3E-04 20000417 2.2E-01 20010306 2.6E-01 20080609 2.6E-01 20080609
  287 Nephthys           E. Bowell        8.30  0.22 0.87  67.6 S       0   0   0   0   0   0 37335  635 20000605 316.449732 119.226035 142.512952 10.019752 0.02453665   2.35318233 20000326 8.6E-02 -1.5E-04 20000417 7.8E-02 20010907 9.7E-02 20070311 9.7E-02 20070311
  288 Glauke             E. Bowell        9.84  0.15 0.85  32.2 SK      0   0   0   0   0   0 39644  285 20000605 347.845156  83.436353 120.598001  4.329584 0.20968177   2.75627283 20000326 1.2E-01 -7.0E-04 20000417 1.3E-01 20010802 1.9E-01 20050524 1.9E-01 20050524
  289 Nenetta            E. Bowell        9.51  0.15 1.05  33.7         0   0   0   0   0   0 34029  196 20000605 348.693583 190.154187 182.338929  6.688521 0.20464284   2.87282006 19990908 8.2E-02  1.3E-04 20000417 2.2E-01 20001117 2.2E-01 20051205 2.1E-01 20051205
  292 Ludovica           E. Bowell        9.5   0.15       31.9         0   0   0   0   0   0 38949   72 20000605  23.273320 285.118534  43.730916 14.932880 0.03226812   2.52877757 20000302 1.2E-01 -5.4E-05 20000417 2.1E-01 20001024 3.7E-01 20070610 3.7E-01 20070610
  293 Brasilia           E. Bowell        9.94  0.15 0.72  55.1         0   0   0   0   0   0 33185   62 20000605 344.893750  88.246290  61.453914 15.586936 0.10362992   2.86071921 20000326 1.5E-01 -3.3E-04 20000417 3.6E-01 20010420 3.9E-01 20060507 3.5E-01 20070804
  294 Felicia            E. Bowell        9.6   0.15       53.0         0   0   0   0   0   0 30254  136 20000605 252.193919 184.795792 136.292689  6.301326 0.24674509   3.13910311 20000326 1.4E-01 -4.2E-04 20000417 2.5E-01 20010523 2.9E-01 20070712 2.8E-01 20070712
  297 Caecilia           E. Bowell        9.5   0.15       39.5         0   0   0   0   0   0 36443  146 20000605 160.684990 356.191872 332.265911  7.552442 0.14617614   3.15961048 20000302 9.4E-02 -3.3E-04 20000417 1.6E-01 20010226 2.4E-01 20080527 2.4E-01 20080527
  300 Geraldina          E. Bowell        9.6   0.15       80.2         0   0   0   0   0   0 36373  203 20000605   8.468130 337.319050  43.006688  0.746246 0.04900264   3.21046929 20000118 7.4E-02  1.4E-04 20000417 1.9E-01 20001119 2.1E-01 20061207 2.0E-01 20061207
  303 Josephina          E. Bowell        8.7   0.15       99.3         0   0   0   0   0   0 39745  203 20000605  19.730992  67.196313 344.215101  6.876102 0.07091354   3.12249286 20000129 8.7E-02 -3.1E-05 20000417 1.6E-01 20010115 2.1E-01 20030617 2.1E-01 20030617
  304 Olga               E. Bowell        9.74  0.07 0.71  67.9 C       0   0   0   0   0   0 39815  133 20000605 303.684496 171.976712 159.321156 15.811776 0.21960667   2.40464425 20000326 1.8E-01  1.3E-03 20000417 2.2E-01 20000606 2.7E-01 20040806 2.6E-01 20040806
  305 Gordonia           E. Bowell        8.77  0.15 0.89  49.2         0   0   0   0   0   0 39395  148 20000605  58.259837 259.246529 207.912949  4.445795 0.18469909   3.10013927 20000406 1.4E-01 -9.2E-04 20000417 2.3E-01 20010516 2.6E-01 20041219 2.6E-01 20041219
  306 Unitas             E. Bowell        8.96  0.15 0.86  46.7 S       0   0   0   0   0   0 39778  219 20000605 284.460426 166.912748 142.081091  7.261935 0.15040919   2.35831978 20000302 1.7E-01 -2.1E-04 20000417 1.8E-01 20011013 2.3E-01 20040611 2.3E-01 20040611
  308 Polyxo             E. Bowell        8.17  0.21 0.79 140.7 l       0   0   0   0   0   0 39807  495 20000605 238.694600 111.869618 181.958087  4.362228 0.03941600   2.74895259 20000403 5.2E-02 -3.1E-04 20000417 1.1E-01 20010527 1.1E-01 20060715 1.1E-01 20060715
  311 Claudia            E. Bowell        9.89  0.15 0.83  24.1         0   0   0   0   0   0 28907  211 20000605 149.196618  63.477050  81.252104  3.228381 0.00781622   2.89682401 19990823 1.0E-01  5.3E-04 20000417 1.7E-01 20000727 1.8E-01 20050802 1.7E-01 20050802
  312 Pierretta          E. Bowell        8.89  0.15 0.84  50.0         0   0   0   0   0   0 39642  135 20000605 230.477606 261.001421   6.778675  9.041684 0.16169537   2.77947631 20000326 1.1E-01 -3.7E-04 20000417 2.7E-01 20010320 3.7E-01 20060502 3.5E-01 20060503
  313 Chaldaea           E. Bowell        8.90  0.15 0.71  96.3 C       0   0   0   0   0   0 38747  275 20000605 114.072920 315.867609 176.859943 11.641535 0.17956740   2.37623413 19990830 8.5E-02  5.0E-04 20000417 1.1E-01 20000614 1.8E-01 20030308 1.8E-01 20030308
  314 Rosalia            E. Bowell        9.5   0.15       56.8         0   0   0   0   0   0 39659  145 20000605 156.817326 190.295862 170.642145 12.575696 0.18395670   3.14596823 20000403 9.0E-02 -3.9E-04 20000417 1.6E-01 20010403 2.4E-01 20091020 2.4E-01 20091020
  316 Goberta            E. Bowell        9.8   0.15       47.9         0   0   0   0   0   0 39622  217 20000605   7.711098 314.606259 124.050164  2.338817 0.14742001   3.16953459 20000326 7.9E-02  1.0E-04 20000417 2.1E-01 20010118 2.1E-01 20010118 2.0E-01 20010118
  318 Magdalena          E. Bowell        9.40  0.15 0.68               0   0   0   0   0   0 38950  150 20000605 214.647625 302.321852 161.750342 10.624597 0.08159349   3.19478292 19990823 1.1E-01  3.3E-04 20000417 1.7E-01 20000811 2.8E-01 20071119 2.8E-01 20071119
  319 Leona              E. Bowell        9.8   0.15       68.2         0   0   1   0   0   0 39599  136 20000605 109.495544 228.277212 185.503116 10.560133 0.22864428   3.38740852 20000326 1.2E-01 -5.6E-04 20000417 1.6E-01 20010414 2.2E-01 20090707 2.4E-01 20100928
  322 Phaeo              E. Bowell        9.01  0.15 0.72  70.8 M       0   0   0   0   0   0 39546  138 20000605 171.757304 113.753822 252.922619  8.018197 0.24617058   2.78266711 20000326 1.3E-01 -5.2E-04 20000417 1.6E-01 20010515 2.8E-01 20020916 2.8E-01 20020916
  323 Brucia             E. Bowell        9.73  0.15 0.90  35.8 S       8   0   0   0   0   1 39236   97 20000605 217.566276 291.412505  97.490979 24.230718 0.30115571   2.38260925 19990823 1.8E-01  6.8E-04 20000417 1.9E-01 20000515 5.0E-01 20011013 5.0E-01 20011013
  324 Bamberga           E. Bowell        6.82  0.09 0.70 229.4         0   0   0   0   0   0 39217  825 20000605 342.999684  44.301587 328.098958 11.099997 0.33774275   2.68367343 20000103 2.7E-02  1.0E-04 20000417 8.7E-02 20001012 8.7E-02 20001012 8.6E-02 20001012
  325 Heidelberga        E. Bowell        8.65  0.15 0.70  75.7         0   0   0   0   0   0 37208  131 20000605  75.737913  67.701157 345.326594  8.547177 0.16988277   3.20070022 20000302 1.2E-01 -6.4E-04 20000417 2.1E-01 20010407 2.3E-01 20020601 2.4E-01 20101210
  326 Tamara             E. Bowell        9.36  0.15 0.71  93.0 C       0   0   0   0   0   0 38847  103 20000605 177.456455 238.686834  32.365687 23.721040 0.19060046   2.31752989 20000302 9.0E-02  2.6E-05 20000417 2.4E-01 20010214 3.4E-01 20090815 3.3E-01 20090815
  328 Gudrun             E. Bowell        8.6   0.15 0.89 122.9         0   0   0   0   0   0 32293  108 20000605 348.281296 100.657705 352.664349 16.080675 0.11472892   3.10872021 20000302 1.0E-01  9.4E-05 20000417 2.6E-01 20010123 3.5E-01 20080529 3.4E-01 20080529
  329 Svea               E. Bowell        9.66  0.15 0.69  77.8 C       0   0   0   0   0   0 38922  186 20000605 231.563478  55.100122 178.574328 15.886407 0.02372525   2.47634927 20000326 7.5E-02 -9.8E-05 20000417 1.8E-01 20010317 2.1E-01 20060815 2.2E-01 20100827
  331 Etheridgea         E. Bowell        9.62  0.15 0.70  74.9         0   0   8   0   0   0 39339  202 20000605  58.621791 336.591517  22.279734  6.054541 0.10295272   3.02639381 20000302 6.8E-02  1.2E-04 20000417 1.8E-01 20010111 1.9E-01 20090813 1.8E-01 20090813
  332 Siri               E. Bowell        9.5   0.15       40.4         0   0   0   0   0   0 34053  135 20000605   6.569021 296.650495  31.920596  2.851902 0.08779454   2.77231373 19990823 1.0E-01  2.6E-04 20000417 2.1E-01 20000927 2.2E-01 20051109 2.3E-01 20090828
  333 Badenia            E. Bowell        9.46  0.15 0.75  78.2         0   0   0   0   0   0 39295  170 20000605 165.423486  17.695676 354.201209  3.795308 0.16910553   3.12424936 20000403 1.1E-01 -4.5E-04 20000417 1.8E-01 20010426 2.3E-01 20031019 2.3E-01 20031019
  334 Chicago            E. Bowell        7.64  0.15 0.72 155.8 C       0   0   0   0   0   0 38718  298 20000605  82.263965 138.770513 130.736816  4.657984 0.04167343   3.87026635 20000129 7.6E-02  1.7E-04 20000417 1.3E-01 20000928 1.5E-01 20081018 1.5E-01 20091207
  335 Roberta            E. Bowell        8.96  0.15 0.62  89.1 F       0   0   0   0   0   9 39253  168 20000605 302.825132 139.033538 148.587846  5.088057 0.17564736   2.47405099 20000326 1.7E-01 -2.4E-04 20000417 1.6E-01 20011009 2.3E-01 20080517 2.3E-01 20080517
  336 Lacadiera          E. Bowell        9.76  0.15 0.73  69.3 D       0   0   0   0   0   0 38975  136 20000605  43.999554  30.397483 235.252761  5.649387 0.09509795   2.25142470 19990823 1.0E-01  2.1E-04 20000417 1.9E-01 20000910 2.7E-01 20030704 2.6E-01 20030704
  337 Devosa             E. Bowell        8.74  0.19 0.69  59.1 M       0   0   0   0   0   0 39158  417 20000605  29.509950  98.295681 355.594598  7.852440 0.13786035   2.38259653 20000129 3.6E-02 -1.7E-04 20000417 6.8E-02 20010508 7.8E-02 20040130 9.5E-02 20101125
  338 Budrosa            E. Bowell        8.50  0.15 0.70  63.1 M       0   0   0   0   0   0 38967  159 20000605 204.636749 118.382304 287.807687  6.045778 0.01754439   2.91329549 19990823 1.8E-01  9.8E-04 20000417 2.1E-01 20000603 2.3E-01 20071211 2.3E-01 20071212
  339 Dorothea           E. Bowell        9.24  0.15 0.77  38.2 SK      0   0   0   0   0   0 39269  108 20000605 245.483973 159.043820 173.898405  9.938391 0.09868334   3.01270881 20000403 2.0E-01  5.2E-06 20000417 2.0E-01 20000418 2.5E-01 20090104 2.5E-01 20090104
  340 Eduarda            E. Bowell        9.9   0.15       30.2         0   0   0   0   0   0 36614  161 20000605 184.827729  42.796060  27.202527  4.676091 0.11545740   2.74706792 19990823 1.8E-01  1.1E-03 20000417 2.2E-01 20000609 2.5E-01 20050715 2.4E-01 20050715
  344 Desiderata         E. Bowell        8.08  0.15 0.71 132.2 C?      0   0   0   0   0   0 38894  135 20000605 350.549009 236.598612  48.582690 18.399300 0.31768776   2.59244142 19990824 2.7E-01  2.9E-03 20000417 3.8E-01 20000606 3.8E-01 20000606 3.3E-01 20000606
  345 Tercidina          E. Bowell        8.71  0.10 0.72  94.1 C       0   0   4   0   0   0 39191  179 20000605  89.240968 229.731449 212.854855  9.747492 0.06071686   2.32532981 20000326 1.2E-01 -8.7E-04 20000417 2.0E-01 20010702 2.0E-01 20091109 2.0E-01 20091109
  346 Hermentaria        E. Bowell        7.13  0.15 0.85 106.5 S       0   0   0   0   0   0 39083  187 20000605  26.020781 291.202482  92.184407  8.756984 0.10352281   2.79779618 19991221 6.8E-02  5.4E-05 20000417 1.6E-01 20001226 1.6E-01 20001226 1.7E-01 20091117
  347 Pariana            E. Bowell        8.96  0.15 0.68  51.3 M       0   0   0   0   0   0 38901  157 20000605  71.813638  85.145002  85.890058 11.698527 0.16431712   2.61311446 19990824 1.5E-01  9.5E-04 20000417 2.0E-01 20000618 2.4E-01 20080419 2.4E-01 20080419
  348 May                E. Bowell        9.4   0.15       82.8         0   0   0   0   0   9 34576  211 20000605 332.355607   7.098959  90.225598  9.763014 0.07083863   2.97242496 20000302 5.4E-02 -2.5E-05 20000417 1.3E-01 20010121 1.3E-01 20060110 1.3E-01 20060110
  349 Dembowska          E. Bowell        5.93  0.37 0.93 139.8 r       0   0   0   0   0   0 39164 1086 20000605 225.677973 344.982318  32.648468  8.244509 0.08598383   2.92660461 20000326 4.2E-02  1.7E-04 20000417 4.5E-02 20000516 5.6E-02 20071204 5.6E-02 20071204
  350 Ornamenta          E. Bowell        8.37  0.15 0.69 118.3 C       0   0   0   0   0   0 38886   62 20000605 197.392981 338.755581  90.347731 24.892792 0.15346686   3.11543339 19990824 2.1E-01  1.2E-03 20000417 2.8E-01 20000626 3.6E-01 20010901 3.5E-01 20071101
  351 Yrsa               E. Bowell        8.98  0.15 0.84  39.6         0   0   0   0   0   9 38833  140 20000605  94.760684  31.956422  99.499576  9.195322 0.15566050   2.76548373 19990824 1.8E-01  9.4E-04 20000417 2.1E-01 20000528 2.3E-01 20040327 2.2E-01 20040327
  354 Eleonora           E. Bowell        6.44  0.37 0.95 155.2 S       0   0   0   0   0   0 39105 1084 20000605 320.916988   6.327256 140.531112 18.382943 0.11228892   2.79895113 20000326 2.8E-02 -7.5E-05 20000417 5.7E-02 20010320 5.7E-02 20041230 6.3E-02 20100207
  356 Liguria            E. Bowell        8.22  0.15 0.73 131.3         0   0   1   0   0   0 38795  168 20000605 197.930064  79.027659 354.905634  8.225590 0.23888076   2.75715750 19990824 1.3E-01  6.2E-04 20000417 1.6E-01 20000623 2.1E-01 20061127 2.1E-01 20061127
  357 Ninina             E. Bowell        8.72  0.15 0.72 106.1         0   0   0   0   0   0 32879  150 20000605 192.751754 246.511735 138.214716 15.095915 0.07437942   3.15182690 20000409 1.8E-01  2.6E-04 20000417 1.8E-01 20000428 2.8E-01 20081117 2.7E-01 20081117
  358 Apollonia          E. Bowell        9.1   0.15       89.5         0   0   8   0   0   0 37230  215 20000605  71.029714 251.095981 172.526727  3.551429 0.14926670   2.87792906 20000326 8.3E-02 -5.2E-04 20000417 1.5E-01 20010415 1.6E-01 20020621 1.6E-01 20070629
  359 Georgia            E. Bowell        8.86  0.15 0.70  43.9 M       0   0   0   0   0   0 34358  132 20000605 114.870273 337.798397   6.429532  6.780114 0.15685993   2.72740655 20000326 9.6E-02 -3.0E-04 20000417 1.5E-01 20010226 3.0E-01 20070719 3.0E-01 20070719
  360 Carlova            E. Bowell        8.48  0.15 0.68 115.8 C       0   0   0   0   0   0 34842  113 20000605 309.674607 289.309568 132.725128 11.705716 0.18214919   2.99747611 19990908 1.3E-01  3.8E-04 20000417 3.1E-01 20001024 3.1E-01 20001024 2.9E-01 20001024
  361 Bononia            E. Bowell        8.22  0.15 0.75 141.7 D       0   0   0   0   0   0 34014   96 20000605 310.020601  69.408003  19.218479 12.654257 0.21351746   3.95747324 19991202 1.1E-01  2.5E-04 20000417 2.6E-01 20001110 3.3E-01 20081124 3.3E-01 20100215
  362 Havnia             E. Bowell        9.00  0.15 0.71               0   0   0   0   0   0 36678  193 20000605  78.023209  30.165463  27.434819  8.072458 0.04336067   2.57809831 20000326 8.2E-02 -4.0E-04 20000417 1.6E-01 20010426 1.8E-01 20060729 1.8E-01 20100713
  363 Padua              E. Bowell        9.01  0.15 0.75               0   0   0   0   0   0 36978  124 20000605 356.860425 295.560129  65.054038  5.956980 0.07052171   2.74675280 19990824 1.1E-01  2.3E-05 20000417 2.0E-01 20001028 2.6E-01 20040822 2.5E-01 20040822
  364 Isara              E. Bowell        9.86  0.15 0.89  28.0         0   0   0   0   0   0 36199  146 20000605 245.796429 312.754882 105.682626  6.002208 0.14903404   2.22056469 19990824 1.3E-01  7.9E-04 20000417 2.5E-01 20000731 3.0E-01 20071010 2.9E-01 20071010
  365 Corduba            E. Bowell        9.18  0.15 0.72 105.9 C       0   0   0   0   0   0 37199  114 20000605  76.562529 214.709392 185.528471 12.807293 0.15666812   2.80136880 20000326 1.2E-01 -5.5E-04 20000417 2.2E-01 20010402 2.7E-01 20070711 2.6E-01 20070711
  366 Vincentina         E. Bowell        8.5   0.15       93.8         0   0  16   0   0   0 36955  147 20000605 333.181251 320.337705 347.094059 10.558633 0.05889918   3.14384515 19990830 1.8E-01  9.0E-04 20000417 2.5E-01 20000704 2.5E-01 20000704 2.4E-01 20000704
  368 Haidea             E. Bowell        9.93  0.15 0.73  69.6 PD      0   0   0   0   0   0 30444  159 20000605 273.999820  90.812720 227.695899  7.773282 0.20675834   3.06828477 20000409 1.3E-01 -2.4E-04 20000417 2.3E-01 20010705 2.3E-01 20010705 2.2E-01 20010705
  369 Aeria              E. Bowell        8.52  0.15 0.71  60.0 M       0   0   0   0   0   0 38963  145 20000605 205.936074 268.120827  94.528489 12.715118 0.09715175   2.64949610 20000326 1.7E-01 -4.0E-04 20000417 2.0E-01 20010715 2.0E-01 20010715 2.0E-01 20100903
  371 Bohemia            E. Bowell        8.72  0.15 0.82  54.6         0   0   0   0   0   0 37066  178 20000605 293.724117 341.526899 283.862021  7.388328 0.06299378   2.72697030 20000326 1.2E-01 -5.5E-04 20000417 2.2E-01 20010712 2.4E-01 20060909 2.3E-01 20100712
  372 Palma              E. Bowell        7.2   0.15      188.6         0   0   0   0   0   0 38176  158 20000605 312.733038 116.201058 327.519474 23.864040 0.26414537   3.14278161 19991130 9.1E-02  3.1E-04 20000417 2.0E-01 20000922 3.0E-01 20020201 3.0E-01 20020201
  373 Melusina           E. Bowell        9.13  0.15 0.67  95.8 C       0   0   0   0   0   0 34872  134 20000605 149.150043 348.247881   4.082398 15.455515 0.14821698   3.11111774 20000326 1.1E-01 -5.9E-04 20000417 1.6E-01 20010323 2.7E-01 20080708 2.7E-01 20080708
  374 Burgundia          E. Bowell        8.67  0.15 0.85  44.7 S       0   0   0   0   0   0 34576  136 20000605 121.030468  24.828203 219.411314  9.003985 0.08026172   2.77925346 19991130 9.4E-02  1.7E-04 20000417 2.1E-01 20001102 2.3E-01 20070302 2.2E-01 20070302
  375 Ursula             E. Bowell        7.47  0.27 0.68               0   0   0   0   0   0 38837  155 20000605 141.072618 345.529279 336.703291 15.933300 0.10733670   3.12275061 20000302 8.1E-02 -2.6E-04 20000417 1.3E-01 20010215 2.4E-01 20080604 2.4E-01 20080604
  376 Geometria          E. Bowell        9.49  0.15 0.88  34.9 S       0   0   0   0   0   0 36578  178 20000605  24.674811 315.817821 302.318809  5.427738 0.17207948   2.28830647 19990827 1.8E-01  5.0E-04 20000417 3.0E-01 20000806 3.5E-01 20030426 4.0E-01 20100508
  377 Campania           E. Bowell        8.89  0.15 0.75  91.0         0   0   0   0   0   0 38863  215 20000605  36.722664 194.830732 210.335036  6.684107 0.07762600   2.69043467 20000326 6.1E-02  5.5E-05 20000417 1.7E-01 20010216 1.8E-01 20070720 1.7E-01 20070720
  378 Holmia             E. Bowell        9.80  0.15 0.84  26.7         0   0   0   0   0   0 36438  156 20000605  36.479278 156.545955 232.782270  7.011111 0.13139249   2.77678105 20000302 7.7E-02  8.6E-05 20000417 2.0E-01 20010127 2.0E-01 20010127 2.1E-01 20100102
  379 Huenna             E. Bowell        8.87  0.15 0.67  92.3 C       0   0   0   0   0   0 38768  271 20000605 157.282277 180.338697 172.306249  1.668578 0.19269028   3.12883407 20000326 7.4E-02 -3.2E-04 20000417 1.2E-01 20010324 1.8E-01 20091020 1.8E-01 20091020
  380 Fiducia            E. Bowell        9.42  0.15 0.71  73.2 C       0   0   0   0   0   0 38777  145 20000605 225.633726 239.169404  95.379618  6.159787 0.11473012   2.67855584 20000326 1.4E-01 -5.5E-04 20000417 2.2E-01 20010708 2.3E-01 20061004 2.5E-01 20100811
  381 Myrrha             E. Bowell        8.25  0.15 0.67 120.6 C       0   0   0   0   0   0 38562   97 20000605  73.408706 134.875851 125.487300 12.525991 0.10169833   3.21312840 19990908 1.1E-01  2.9E-04 20000417 2.2E-01 20001011 2.5E-01 20040503 2.6E-01 20100531
  382 Dodona             E. Bowell        8.77  0.15 0.69  58.4 M       0   0   0   0   0   0 36248  109 20000605  28.135592 271.565872 313.679771  7.407365 0.17779050   3.11688473 19990827 2.4E-01  1.5E-03 20000417 3.1E-01 20000612 3.1E-01 20000612 2.8E-01 20000612
  383 Janina             E. Bowell        9.91  0.15 0.67  45.5 C?      0   0   0   0   0   0 27247  238 20000605 118.203490 318.015355  93.233744  2.650190 0.16831929   3.14027706 20000403 1.1E-01 -3.4E-04 20000417 1.4E-01 20010518 2.1E-01 20091214 2.1E-01 20091214
